Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-07-24,27.7736873626709,28.050308350612383,27.639838607343037,27.956614392080805,168649200
2015-07-27,27.38775634765625,27.575145975546818,27.242754515358953,27.459142467333766,177822000
2015-07-28,27.52383804321289,27.642072853388193,27.33868140119759,27.52383804321289,134472400
2015-07-29,27.436832427978516,27.55060463216349,27.276213246065424,27.47252633594996,148046800
2015-07-30,27.29852867126465,27.343144363862624,27.151293822128096,27.287373897125367,134513200
2015-07-31,27.059823989868164,27.358752795623563,26.972822220910746,27.349829319066504,171540000
2015-08-03,26.421810150146484,27.34313741374917,26.216573591216193,27.104439944865323,279904000
2015-08-04,25.574100494384766,26.256730339924655,25.26401689121604,26.194267700722214,496554400
2015-08-05,25.74364471435547,26.19873187286403,25.00747396047822,25.197093184361943,397250400
2015-08-06,25.79966163635254,26.106667700331585,25.57333038339867,25.98789944271197,211612000
2015-08-07,25.88706398010254,26.05065161995523,25.658491272988158,25.67641901345925,154681600
2015-08-10,26.828245162963867,26.888749139404773,26.113392450836592,26.113392450836592,219806400
2015-08-11,25.432153701782227,26.48314379074808,25.39629993693712,26.400229288163885,388331200
2015-08-12,25.824312210083008,25.86464876132336,24.567158357722324,25.217024256735492,404870000
2015-08-13,25.80414581298828,26.084260288357925,25.667449812233247,26.00358718267682,194143200
2015-08-14,25.985668182373047,26.06409991990887,25.54869013775657,25.61815800390492,171718000
2015-08-17,26.25457191467285,26.36437631677474,25.88257904882109,26.003588714471064,163538800
2015-08-18,26.106670379638672,26.317317022504323,25.996865978641605,26.09098403663909,138242800
2015-08-19,25.772768020629883,26.111145008841838,25.698817403464595,26.01702697409478,193146000
2015-08-20,25.243911743164062,25.624866668541628,25.015337420191337,25.56436270639163,274006400
2015-08-21,23.699920654296875,25.07584250956175,23.675270449260967,24.746427687429772,513102000
2015-08-24,23.108325958251953,24.381166289894818,20.61642679920939,21.259570294192415,648825200
2015-08-25,23.247270584106445,24.898826893953228,23.193489059202385,24.898826893953228,414406400
2015-08-26,24.580602645874023,24.625420271963097,23.540817991525316,23.997963248618984,387098400
2015-08-27,25.30442237854004,25.376131620216796,24.654556414147635,25.14980034129892,338464400
2015-08-28,25.38733673095703,25.39181781054846,24.995176443904853,25.136353531757695,212657600
2015-08-31,25.268564224243164,25.665205524391276,25.098254163706805,25.104976636808537,224917200
2015-09-01,24.139148712158203,25.071368928809964,24.058475595083692,24.683691397569483,307383600
2015-09-02,25.174448013305664,25.174448013305664,24.455114225615663,24.701616338576237,247555200
2015-09-03,24.732994079589844,25.273054024553623,24.659043430585424,25.20806724600581,212935600
2015-09-04,24.486494064331055,24.750922282105957,24.316185639765518,24.419267594534226,199985200
2015-09-08,25.1677303314209,25.223753238727728,24.721788467969912,25.042239566152308,219374400
2015-09-09,24.683691024780273,25.55092445570875,24.598535119330304,25.492661868455215,340043200
2015-09-10,25.225988388061523,25.385093200258346,24.627664296486913,24.71057708457534,251571200
2015-09-11,25.5935001373291,25.5935001373291,25.04447642895034,25.051198903061266,199662000
2015-09-14,25.840002059936523,26.194067201152144,25.73916152298625,26.124599351683436,233453600
2015-09-15,26.0573673248291,26.113390216982477,25.640556870433343,25.978935617750974,173364800
2015-09-16,26.086509704589844,26.115641003500382,25.869140531311718,26.05065422006893,148694000
2015-09-17,25.528512954711914,26.104428259816004,25.483695321581934,25.918433543611794,256450400
2015-09-18,25.423189163208008,25.61366837467434,25.069125764829042,25.145316081669108,297141200
2015-09-21,25.817594528198242,25.853450006925726,25.470253553863213,25.472493239021183,200888000
2015-09-22,25.411985397338867,25.58677655538758,25.21478371364652,25.407502608336912,201384800
